ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-08-03,1476.8459574870774,-1503.5788347114217,4073.705356463156,1476.8459574870774,1476.8459574870774,-142.88404553397348,-142.88404553397348,-142.88404553397348,203.64848850219926,203.64848850219926,203.64848850219926,-346.5325340361727,-346.5325340361727,-346.5325340361727,0.0,0.0,0.0,1333.961911953104
2014-08-04,1476.963376455553,-1204.732205362929,4159.740560420202,1476.963376455553,1476.963376455553,69.08266616803691,69.08266616803691,69.08266616803691,411.6108669634154,411.6108669634154,411.6108669634154,-342.52820079537855,-342.52820079537855,-342.52820079537855,0.0,0.0,0.0,1546.04604262359
2014-08-05,1477.080795424029,-1760.1022189268465,3642.8389854108395,1477.080795424029,1477.080795424029,-510.8174253727442,-510.8174253727442,-510.8174253727442,-172.03416700312746,-172.03416700312746,-172.03416700312746,-338.7832583696168,-338.7832583696168,-338.7832583696168,0.0,0.0,0.0,966.2633700512848
2014-08-06,1477.1982143925047,-2488.9358232782915,2765.7338689116687,1477.1982143925047,1477.1982143925047,-1375.6460540068374,-1375.6460540068374,-1375.6460540068374,-1040.4656655832478,-1040.4656655832478,-1040.4656655832478,-335.1803884235898,-335.1803884235898,-335.1803884235898,0.0,0.0,0.0,101.55216038566732
2014-08-08,1477.4330523294566,-1042.532549832848,4489.785862939836,1477.4330523294566,1477.4330523294566,92.00866010394493,92.00866010394493,92.00866010394493,419.72004708185506,419.72004708185506,419.72004708185506,-327.7113869779101,-327.7113869779101,-327.7113869779101,0.0,0.0,0.0,1569.4417124334016
2014-08-09,1477.5504712979323,-1477.3375869691629,3862.7206059975433,1477.5504712979323,1477.5504712979323,-301.90922570195147,-301.90922570195147,-301.90922570195147,21.484394080818955,21.484394080818955,21.484394080818955,-323.39361978277043,-323.39361978277043,-323.39361978277043,0.0,0.0,0.0,1175.6412455959808
2014-08-11,1477.785309234884,-1425.065985613457,4285.499817951276,1477.785309234884,1477.785309234884,99.43791180793414,99.43791180793414,99.43791180793414,411.61086696306234,411.61086696306234,411.61086696306234,-312.1729551551282,-312.1729551551282,-312.1729551551282,0.0,0.0,0.0,1577.223221042818
2014-08-12,1477.9027282033596,-1592.4792908336992,3893.4758774992665,1477.9027282033596,1477.9027282033596,-476.64121194726863,-476.64121194726863,-476.64121194726863,-172.03416700429042,-172.03416700429042,-172.03416700429042,-304.6070449429782,-304.6070449429782,-304.6070449429782,0.0,0.0,0.0,1001.261516256091
2014-08-15,1478.2549851087872,-1172.2103175334303,4250.638483031111,1478.2549851087872,1478.2549851087872,150.0199104162185,150.0199104162185,150.0199104162185,419.7200470809444,419.7200470809444,419.7200470809444,-269.7001366647259,-269.7001366647259,-269.7001366647259,0.0,0.0,0.0,1628.2748955250056
2014-08-16,1478.372404077263,-1432.5650101331055,4003.1770572618043,1478.372404077263,1478.372404077263,-231.2582042463715,-231.2582042463715,-231.2582042463715,21.484394081415612,21.484394081415612,21.484394081415612,-252.74259832778708,-252.74259832778708,-252.74259832778708,0.0,0.0,0.0,1247.1141998308915
2014-08-17,1478.4898230457386,-1356.2152556960252,4259.333285097355,1478.4898230457386,1478.4898230457386,-28.87361591949357,-28.87361591949357,-28.87361591949357,203.64848850359382,203.64848850359382,203.64848850359382,-232.5221044230874,-232.5221044230874,-232.5221044230874,0.0,0.0,0.0,1449.616207126245
2014-08-19,1478.7246609826902,-1535.3323906846203,3965.2058657660496,1478.7246609826902,1478.7246609826902,-353.0631090611913,-353.0631090611913,-353.0631090611913,-172.03416700230483,-172.03416700230483,-172.03416700230483,-181.02894205888654,-181.02894205888654,-181.02894205888654,0.0,0.0,0.0,1125.6615519214988
2014-08-20,1478.8420799511662,-2357.2576000391964,3076.6064970868497,1478.8420799511662,1478.8420799511662,-1189.6954874980281,-1189.6954874980281,-1189.6954874980281,-1040.4656655833653,-1040.4656655833653,-1040.4656655833653,-149.22982191466264,-149.22982191466264,-149.22982191466264,0.0,0.0,0.0,289.14659245313806
2014-08-22,1479.0769178881178,-926.1678228670595,4752.363093621579,1479.0769178881178,1479.0769178881178,347.0962283612438,347.0962283612438,347.0962283612438,419.7200470809945,419.7200470809945,419.7200470809945,-72.62381871975073,-72.62381871975073,-72.62381871975073,0.0,0.0,0.0,1826.1731462493617
2014-08-23,1479.1943368565935,-1370.6684622722257,4322.789939099589,1479.1943368565935,1479.1943368565935,-6.1711897213605225,-6.1711897213605225,-6.1711897213605225,21.48439408086246,21.48439408086246,21.48439408086246,-27.65558380222298,-27.65558380222298,-27.65558380222298,0.0,0.0,0.0,1473.0231471352329
2014-08-24,1479.3117558250694,-1133.0219398681995,4459.878348666234,1479.3117558250694,1479.3117558250694,225.38571094155935,225.38571094155935,225.38571094155935,203.64848850195634,203.64848850195634,203.64848850195634,21.73722243960301,21.73722243960301,21.73722243960301,0.0,0.0,0.0,1704.6974667666288
2014-08-25,1479.4291747935451,-712.9021746041877,4826.4033625759,1479.4291747935451,1479.4291747935451,487.04920599864016,487.04920599864016,487.04920599864016,411.61086696364674,411.61086696364674,411.61086696364674,75.43833903499345,75.43833903499345,75.43833903499345,0.0,0.0,0.0,1966.4783807921854
2014-08-26,1479.546593762021,-1375.154663086472,4238.665624394236,1479.546593762021,1479.546593762021,-38.787872145101844,-38.787872145101844,-38.787872145101844,-172.0341670011698,-172.0341670011698,-172.0341670011698,133.24629485606795,133.24629485606795,133.24629485606795,0.0,0.0,0.0,1440.7587216169193
2014-08-27,1479.664012730497,-2157.910213712716,3244.6601071483283,1479.664012730497,1479.664012730497,-845.5922287611272,-845.5922287611272,-845.5922287611272,-1040.465665583224,-1040.465665583224,-1040.465665583224,194.8734368220969,194.8734368220969,194.8734368220969,0.0,0.0,0.0,634.0717839693698
2014-08-29,1479.8988506674484,-550.9357911143916,5052.939236326275,1479.8988506674484,1479.8988506674484,747.7304173970673,747.7304173970673,747.7304173970673,419.72004708008393,419.72004708008393,419.72004708008393,328.0103703169834,328.0103703169834,328.0103703169834,0.0,0.0,0.0,2227.6292680645156
2014-08-30,1480.0162696359243,-617.582430350348,4714.7870439733615,1480.0162696359243,1480.0162696359243,420.0145053841322,420.0145053841322,420.0145053841322,21.484394082261566,21.484394082261566,21.484394082261566,398.5301113018706,398.5301113018706,398.5301113018706,0.0,0.0,0.0,1900.0307750200566
2014-08-31,1480.1336886044,-602.6003347798364,4878.243328439891,1480.1336886044,1480.1336886044,674.5478503104404,674.5478503104404,674.5478503104404,203.64848850376495,203.64848850376495,203.64848850376495,470.8993618066754,470.8993618066754,470.8993618066754,0.0,0.0,0.0,2154.6815389148405
2014-09-01,1480.2511075728758,-307.9354663952079,5036.461524597723,1480.2511075728758,1480.2511075728758,956.0576951944433,956.0576951944433,956.0576951944433,411.6108669632937,411.6108669632937,411.6108669632937,544.4468282311497,544.4468282311497,544.4468282311497,0.0,0.0,0.0,2436.3088027673193
2014-09-02,1480.368526541352,-670.8018347223295,4733.908725239006,1480.368526541352,1480.368526541352,446.41146811655295,446.41146811655295,446.41146811655295,-172.03416700148225,-172.03416700148225,-172.03416700148225,618.4456351180353,618.4456351180353,618.4456351180353,0.0,0.0,0.0,1926.7799946579048
2014-09-03,1480.4859455098276,-1453.7783567200458,3936.3892504772866,1480.4859455098276,1480.4859455098276,-348.34193745978104,-348.34193745978104,-348.34193745978104,-1040.465665582996,-1040.465665582996,-1040.465665582996,692.1237281232151,692.1237281232151,692.1237281232151,0.0,0.0,0.0,1132.1440080500465
2014-09-05,1480.7207834467793,53.938692746992835,5430.600735651526,1480.7207834467793,1480.7207834467793,1254.9935128692762,1254.9935128692762,1254.9935128692762,419.72004708202326,419.72004708202326,419.72004708202326,835.2734657872528,835.2734657872528,835.2734657872528,0.0,0.0,0.0,2735.7142963160554
2014-09-06,1480.838202415255,-380.9561489119007,5143.285044719075,1480.838202415255,1480.838202415255,924.5670005485119,924.5670005485119,924.5670005485119,21.484394082858223,21.484394082858223,21.484394082858223,903.0826064656536,903.0826064656536,903.0826064656536,0.0,0.0,0.0,2405.405202963767
2014-09-07,1480.9556213837307,-150.74318769703459,5489.842909520631,1480.9556213837307,1480.9556213837307,1170.9208577367765,1170.9208577367765,1170.9208577367765,203.64848850335085,203.64848850335085,203.64848850335085,967.2723692334256,967.2723692334256,967.2723692334256,0.0,0.0,0.0,2651.876479120507
2014-09-08,1481.0730403522068,336.6100983433054,5746.173812938194,1481.0730403522068,1481.0730403522068,1438.6416991981407,1438.6416991981407,1438.6416991981407,411.6108669629407,411.6108669629407,411.6108669629407,1027.0308322352,1027.0308322352,1027.0308322352,0.0,0.0,0.0,2919.7147395503475
2014-09-09,1481.1904593206827,-488.6287897453255,5063.914405323806,1481.1904593206827,1481.1904593206827,909.5437551570215,909.5437551570215,909.5437551570215,-172.03416700034725,-172.03416700034725,-172.03416700034725,1081.5779221573687,1081.5779221573687,1081.5779221573687,0.0,0.0,0.0,2390.734214477704
2014-09-10,1481.3078788188286,-1200.7048453911195,4195.75937463244,1481.3078788188286,1481.3078788188286,89.71272367334662,89.71272367334662,89.71272367334662,-1040.4656655834278,-1040.4656655834278,-1040.4656655834278,1130.1783892567746,1130.1783892567746,1130.1783892567746,0.0,0.0,0.0,1571.0206024921752
2014-09-11,1481.4252983169742,-109.85661130295911,5411.957490880419,1481.4252983169742,1481.4252983169742,1328.1902032267656,1328.1902032267656,1328.1902032267656,156.03603595600077,156.03603595600077,156.03603595600077,1172.1541672707647,1172.1541672707647,1172.1541672707647,0.0,0.0,0.0,2809.61550154374
2014-09-12,1481.54271781512,370.92730505599644,5781.434548137991,1481.54271781512,1481.54271781512,1626.6159450586315,1626.6159450586315,1626.6159450586315,419.72004708207334,419.72004708207334,419.72004708207334,1206.8958979765582,1206.8958979765582,1206.8958979765582,0.0,0.0,0.0,3108.1586628737514
2014-09-13,1481.660137313266,-146.4686354824691,5476.021398323676,1481.660137313266,1481.660137313266,1255.3578147204366,1255.3578147204366,1255.3578147204366,21.48439408115531,21.48439408115531,21.48439408115531,1233.8734206392814,1233.8734206392814,1233.8734206392814,0.0,0.0,0.0,2737.0179520337024
2014-09-14,1481.7775568114118,53.00747881697246,5692.170002101532,1481.7775568114118,1481.7775568114118,1456.2935391113217,1456.2935391113217,1456.2935391113217,203.64848850404812,203.64848850404812,203.64848850404812,1252.6450506072736,1252.6450506072736,1252.6450506072736,0.0,0.0,0.0,2938.0710959227335
2014-09-15,1481.8949763095577,485.9133531722799,5929.8612721518175,1481.8949763095577,1481.8949763095577,1674.4763651140042,1674.4763651140042,1674.4763651140042,411.61086696387804,411.61086696387804,411.61086696387804,1262.865498150126,1262.865498150126,1262.865498150126,0.0,0.0,0.0,3156.3713414235617
2014-09-16,1482.0123958077036,15.998777371018893,5491.894184040577,1482.0123958077036,1482.0123958077036,1092.2581405057963,1092.2581405057963,1092.2581405057963,-172.0341670010849,-172.0341670010849,-172.0341670010849,1264.2923075068813,1264.2923075068813,1264.2923075068813,0.0,0.0,0.0,2574.2705363135
2014-09-17,1482.1298153058494,-997.1638466118084,4378.204618164876,1482.1298153058494,1482.1298153058494,216.32506065128112,216.32506065128112,216.32506065128112,-1040.4656655832866,-1040.4656655832866,-1040.4656655832866,1256.7907262345677,1256.7907262345677,1256.7907262345677,0.0,0.0,0.0,1698.4548759571305
2014-09-19,1482.3646543021412,298.5887731252981,5662.968984428042,1482.3646543021412,1482.3646543021412,1634.739729688533,1634.739729688533,1634.739729688533,419.7200470821234,419.7200470821234,419.7200470821234,1215.0196826064098,1215.0196826064098,1215.0196826064098,0.0,0.0,0.0,3117.1043839906743
2014-09-20,1482.482073800287,-138.8947141831655,5454.168063803273,1482.482073800287,1482.482073800287,1202.5244992873863,1202.5244992873863,1202.5244992873863,21.484394082554342,21.484394082554342,21.484394082554342,1181.0401052048321,1181.0401052048321,1181.0401052048321,0.0,0.0,0.0,2685.006573087673
2014-09-21,1482.599493298433,73.14756193462483,5681.423153953541,1482.599493298433,1482.599493298433,1342.358615272634,1342.358615272634,1342.358615272634,203.64848850241071,203.64848850241071,203.64848850241071,1138.7101267702235,1138.7101267702235,1138.7101267702235,0.0,0.0,0.0,2824.958108571067
2014-09-22,1482.7169127965788,250.11524361611632,5560.684105667784,1482.7169127965788,1482.7169127965788,1500.059992540433,1500.059992540433,1500.059992540433,411.61086696310986,411.61086696310986,411.61086696310986,1088.4491255773232,1088.4491255773232,1088.4491255773232,0.0,0.0,0.0,2982.776905337012
2014-09-23,1482.8343322947246,-335.7734911260592,5049.61243859178,1482.8343322947246,1482.8343322947246,858.7449978709873,858.7449978709873,858.7449978709873,-172.03416700182262,-172.03416700182262,-172.03416700182262,1030.7791648728098,1030.7791648728098,1030.7791648728098,0.0,0.0,0.0,2341.579330165712
2014-09-24,1482.9517517928705,-1366.9744949855317,4340.139277854793,1482.9517517928705,1482.9517517928705,-74.14685463323059,-74.14685463323059,-74.14685463323059,-1040.4656655829724,-1040.4656655829724,-1040.4656655829724,966.3188109497419,966.3188109497419,966.3188109497419,0.0,0.0,0.0,1408.80489715964
2014-09-25,1483.0691712910163,-228.11555240146268,5393.507348791152,1483.0691712910163,1483.0691712910163,1051.8116992483126,1051.8116992483126,1051.8116992483126,156.03603595791944,156.03603595791944,156.03603595791944,895.7756632903934,895.7756632903934,895.7756632903934,0.0,0.0,0.0,2534.880870539329
2014-09-26,1483.186590789162,98.59450118973122,5346.3036760158075,1483.186590789162,1483.186590789162,1239.65777191187,1239.65777191187,1239.65777191187,419.72004708167725,419.72004708167725,419.72004708167725,819.9377248301928,819.9377248301928,819.9377248301928,0.0,0.0,0.0,2722.844362701032
2014-09-27,1483.3040102873078,-698.3400249138426,5031.759864756651,1483.3040102873078,1483.3040102873078,761.1481452299429,761.1481452299429,761.1481452299429,21.484394082001177,21.484394082001177,21.484394082001177,739.6637511479418,739.6637511479418,739.6637511479418,0.0,0.0,0.0,2244.4521555172505
2014-09-28,1483.421429785454,-290.4274761288205,5001.627437509238,1483.421429785454,1483.421429785454,859.5212135774095,859.5212135774095,859.5212135774095,203.6484885019966,203.6484885019966,203.6484885019966,655.872725075413,655.872725075413,655.872725075413,0.0,0.0,0.0,2342.9426433628632
2014-09-29,1483.5388492835998,-211.00128949590632,5342.803769186496,1483.5388492835998,1483.5388492835998,981.1434749798852,981.1434749798852,981.1434749798852,411.6108669636095,411.6108669636095,411.6108669636095,569.5326080162757,569.5326080162757,569.5326080162757,0.0,0.0,0.0,2464.682324263485
2014-09-30,1483.6562687817457,-984.628222219764,4500.152377473407,1483.6562687817457,1483.6562687817457,309.61435446479453,309.61435446479453,309.61435446479453,-172.03416700256034,-172.03416700256034,-172.03416700256034,481.64852146735484,481.64852146735484,481.64852146735484,0.0,0.0,0.0,1793.2706232465403
2014-10-01,1483.7736882798913,-2074.9520597071005,3900.9971002337747,1483.7736882798913,1483.7736882798913,-647.2151534370412,-647.2151534370412,-647.2151534370412,-1040.4656655834042,-1040.4656655834042,-1040.4656655834042,393.25051214636295,393.25051214636295,393.25051214636295,0.0,0.0,0.0,836.5585348428501
2014-10-02,1483.8911077780372,-772.7388360748373,4702.214992329454,1483.8911077780372,1483.8911077780372,461.41708807595694,461.41708807595694,461.41708807595694,156.03603595696336,156.03603595696336,156.03603595696336,305.3810521189936,305.3810521189936,305.3810521189936,0.0,0.0,0.0,1945.3081958539942
2014-10-03,1484.008527276183,-524.316210188564,4977.548878523116,1484.008527276183,1484.008527276183,638.8024688565713,638.8024688565713,638.8024688565713,419.7200470817271,419.7200470817271,419.7200470817271,219.08242177484422,219.08242177484422,219.08242177484422,0.0,0.0,0.0,2122.8109961327546
2014-10-04,1484.1259467743291,-1063.5596070642127,4415.566778458775,1484.1259467743291,1484.1259467743291,156.86851288010416,156.86851288010416,156.86851288010416,21.484394081448084,21.484394081448084,21.484394081448084,135.3841187986561,135.3841187986561,135.3841187986561,0.0,0.0,0.0,1640.9944596544333
2014-10-05,1484.243366272475,-995.9318954985553,4632.499028155891,1484.243366272475,1484.243366272475,258.9389193089043,258.9389193089043,258.9389193089043,203.64848850380517,203.64848850380517,203.64848850380517,55.29043080509914,55.29043080509914,55.29043080509914,0.0,0.0,0.0,1743.1822855813793
2014-10-06,1484.3607857706206,-782.3794586785983,4603.428145584975,1484.3607857706206,1484.3607857706206,391.3791703205653,391.3791703205653,391.3791703205653,411.6108669628413,411.6108669628413,411.6108669628413,-20.231696642276038,-20.231696642276038,-20.231696642276038,0.0,0.0,0.0,1875.7399560911858
2014-10-07,1484.4782052687665,-1523.363936706789,4010.8937104419147,1484.4782052687665,1484.4782052687665,-262.2985380079032,-262.2985380079032,-262.2985380079032,-172.0341670014254,-172.0341670014254,-172.0341670014254,-90.26437100647783,-90.26437100647783,-90.26437100647783,0.0,0.0,0.0,1222.1796672608634
2014-10-08,1484.5956247669124,-2357.1580346867004,3008.1732914110435,1484.5956247669124,1484.5956247669124,-1194.4155887637273,-1194.4155887637273,-1194.4155887637273,-1040.4656655831764,-1040.4656655831764,-1040.4656655831764,-153.9499231805509,-153.9499231805509,-153.9499231805509,0.0,0.0,0.0,290.180036003185
2014-10-09,1484.7130442650582,-1344.4376149561615,4139.464717478582,1484.7130442650582,1484.7130442650582,-54.46538764853182,-54.46538764853182,-54.46538764853182,156.0360359548452,156.0360359548452,156.0360359548452,-210.50142360337702,-210.50142360337702,-210.50142360337702,0.0,0.0,0.0,1430.2476566165265
2014-10-10,1484.830463763204,-1205.7417493941207,4299.157984707634,1484.830463763204,1484.830463763204,160.507611147684,160.507611147684,160.507611147684,419.7200470808166,419.7200470808166,419.7200470808166,-259.2124359331326,-259.2124359331326,-259.2124359331326,0.0,0.0,0.0,1645.338074910888
2014-10-11,1484.94788326135,-1512.8746363236912,4210.491483940857,1484.94788326135,1484.94788326135,-277.9815113314328,-277.9815113314328,-277.9815113314328,21.484394080894983,21.484394080894983,21.484394080894983,-299.46590541232774,-299.46590541232774,-299.46590541232774,0.0,0.0,0.0,1206.9663719299172
2014-10-12,1485.0653027594958,-1204.4088231683925,4014.923541816039,1485.0653027594958,1485.0653027594958,-127.09359564803908,-127.09359564803908,-127.09359564803908,203.64848850216768,203.64848850216768,203.64848850216768,-330.7420841502068,-330.7420841502068,-330.7420841502068,0.0,0.0,0.0,1357.9717071114567
2014-10-13,1485.1827222576417,-1212.1236820903512,4257.922997302977,1485.1827222576417,1485.1827222576417,58.98546638389284,58.98546638389284,58.98546638389284,411.6108669633411,411.6108669633411,411.6108669633411,-352.6254005794483,-352.6254005794483,-352.6254005794483,0.0,0.0,0.0,1544.1681886415345
2014-10-14,1485.3001417557875,-1837.4845412580314,3608.488524329153,1485.3001417557875,1485.3001417557875,-536.8443525598976,-536.8443525598976,-536.8443525598976,-172.034167002163,-172.034167002163,-172.034167002163,-364.8101855577347,-364.8101855577347,-364.8101855577347,0.0,0.0,0.0,948.4557891958899
2014-10-15,1485.4175612539334,-2588.2768744422947,2904.538955647545,1485.4175612539334,1485.4175612539334,-1407.5708387916195,-1407.5708387916195,-1407.5708387916195,-1040.4656655829485,-1040.4656655829485,-1040.4656655829485,-367.1051732086709,-367.1051732086709,-367.1051732086709,0.0,0.0,0.0,77.84672246231389
2014-10-16,1485.5349807520793,-1418.2570014193898,4010.4551766418995,1485.5349807520793,1485.5349807520793,-203.4006650096901,-203.4006650096901,-203.4006650096901,156.03603595551402,156.03603595551402,156.03603595551402,-359.4367009652041,-359.4367009652041,-359.4367009652041,0.0,0.0,0.0,1282.1343157423892
2014-10-17,1485.6524002502251,-933.5818503613075,4293.755793851683,1485.6524002502251,1485.6524002502251,77.86950640806295,77.86950640806295,77.86950640806295,419.7200470822917,419.7200470822917,419.7200470822917,-341.85054067422874,-341.85054067422874,-341.85054067422874,0.0,0.0,0.0,1563.5219066582881
2014-10-18,1485.769819748371,-1547.9193874037735,3709.3618854714505,1485.769819748371,1485.769819748371,-293.0279073143089,-293.0279073143089,-293.0279073143089,21.484394082294003,21.484394082294003,21.484394082294003,-314.51230139660294,-314.51230139660294,-314.51230139660294,0.0,0.0,0.0,1192.7419124340622
2014-10-19,1485.8872392465166,-1359.8273317128273,4209.2699431905385,1485.8872392465166,1485.8872392465166,-74.0578664527946,-74.0578664527946,-74.0578664527946,203.64848850275277,203.64848850275277,203.64848850275277,-277.7063549555474,-277.7063549555474,-277.7063549555474,0.0,0.0,0.0,1411.829372793722
2014-10-20,1486.0046577693722,-997.9417499711832,4321.031186334595,1486.0046577693722,1486.0046577693722,179.77761933021443,179.77761933021443,179.77761933021443,411.610866962988,411.610866962988,411.610866962988,-231.83324763277352,-231.83324763277352,-231.83324763277352,0.0,0.0,0.0,1665.7822770995867
2014-10-21,1486.1220762922278,-1557.030392083624,3724.6881601262576,1486.1220762922278,1486.1220762922278,-349.4397428741682,-349.4397428741682,-349.4397428741682,-172.03416700332593,-172.03416700332593,-172.03416700332593,-177.40557587084223,-177.40557587084223,-177.40557587084223,0.0,0.0,0.0,1136.6823334180597
2014-10-22,1486.2394948150834,-2324.3341229131393,3231.793140971237,1486.2394948150834,1486.2394948150834,-1155.5079861271915,-1155.5079861271915,-1155.5079861271915,-1040.4656655827205,-1040.4656655827205,-1040.4656655827205,-115.0423205444711,-115.0423205444711,-115.0423205444711,0.0,0.0,0.0,330.73150868789185
2014-10-24,1486.4743318607946,-860.7301293038206,4463.559765703567,1486.4743318607946,1486.4743318607946,450.2477970675769,450.2477970675769,450.2477970675769,419.7200470813811,419.7200470813811,419.7200470813811,30.527749986195833,30.527749986195833,30.527749986195833,0.0,0.0,0.0,1936.7221289283716
2014-10-25,1486.59175038365,-1230.1606562151276,4352.327458782395,1486.59175038365,1486.59175038365,133.521225674494,133.521225674494,133.521225674494,21.484394081740884,21.484394081740884,21.484394081740884,112.03683159275312,112.03683159275312,112.03683159275312,0.0,0.0,0.0,1620.1129760581439
2014-10-26,1486.7091689065055,-698.6564156326785,4583.940224679659,1486.7091689065055,1486.7091689065055,401.75611418390054,401.75611418390054,401.75611418390054,203.64848850233878,203.64848850233878,203.64848850233878,198.10762568156176,198.10762568156176,198.10762568156176,0.0,0.0,0.0,1888.465283090406
2014-10-27,1486.8265874293613,-512.1955007321106,4733.201099194056,1486.8265874293613,1486.8265874293613,699.3368426250944,699.3368426250944,699.3368426250944,411.610866962635,411.610866962635,411.610866962635,287.72597566245946,287.72597566245946,287.72597566245946,0.0,0.0,0.0,2186.1634300544556
2014-10-28,1486.944005952217,-996.0388726921004,4479.36590929061,1486.944005952217,1486.944005952217,207.8011908530203,207.8011908530203,207.8011908530203,-172.03416700134048,-172.03416700134048,-172.03416700134048,379.8353578543608,379.8353578543608,379.8353578543608,0.0,0.0,0.0,1694.7451968052371
2014-10-29,1487.0614244750723,-2017.7378278205633,3662.9638757621387,1487.0614244750723,1487.0614244750723,-567.1140175806859,-567.1140175806859,-567.1140175806859,-1040.4656655831525,-1040.4656655831525,-1040.4656655831525,473.3516480024666,473.3516480024666,473.3516480024666,0.0,0.0,0.0,919.9474068943864
2014-10-31,1487.2962615207834,-231.95324850046077,5237.443502139987,1487.2962615207834,1487.2962615207834,1079.9441476609431,1079.9441476609431,1079.9441476609431,419.7200470814311,419.7200470814311,419.7200470814311,660.224100579512,660.224100579512,660.224100579512,0.0,0.0,0.0,2567.2404091817266
2014-11-01,1487.413680043639,-514.3905202527072,5016.206730423891,1487.413680043639,1487.413680043639,772.9005144524798,772.9005144524798,772.9005144524798,21.48439408233759,21.48439408233759,21.48439408233759,751.4161203701423,751.4161203701423,751.4161203701423,0.0,0.0,0.0,2260.314194496119
2014-11-02,1487.5310985664944,-112.16040072160945,5278.096400138203,1487.5310985664944,1487.5310985664944,1043.3679893710014,1043.3679893710014,1043.3679893710014,203.6484885018126,203.6484885018126,203.6484885018126,839.7195008691887,839.7195008691887,839.7195008691887,0.0,0.0,0.0,2530.899087937496
2014-11-03,1487.6485170893502,88.63044754078544,5667.171752746368,1487.6485170893502,1487.6485170893502,1335.7627673745467,1335.7627673745467,1335.7627673745467,411.6108669627197,411.6108669627197,411.6108669627197,924.1519004118271,924.1519004118271,924.1519004118271,0.0,0.0,0.0,2823.4112844638967
2014-11-04,1487.7659356122058,-345.3374494348306,5132.240711474624,1487.7659356122058,1487.7659356122058,831.7652827058527,831.7652827058527,831.7652827058527,-172.0341670025034,-172.0341670025034,-172.0341670025034,1003.7994497083561,1003.7994497083561,1003.7994497083561,0.0,0.0,0.0,2319.5312183180586
2014-11-05,1487.8833541350612,-1327.403573828965,4337.881469494519,1487.8833541350612,1487.8833541350612,37.3658751586327,37.3658751586327,37.3658751586327,-1040.4656655834112,-1040.4656655834112,-1040.4656655834112,1077.8315407420441,1077.8315407420441,1077.8315407420441,0.0,0.0,0.0,1525.2492292936938
2014-11-06,1488.0007726579167,93.87888177304094,5417.035697001962,1488.0007726579167,1488.0007726579167,1301.550527781622,1301.550527781622,1301.550527781622,156.03603595647658,156.03603595647658,156.03603595647658,1145.5144918251451,1145.5144918251451,1145.5144918251451,0.0,0.0,0.0,2789.551300439539
2014-11-07,1488.1181911807723,478.9106074910937,5769.847818869518,1488.1181911807723,1488.1181911807723,1625.943844239901,1625.943844239901,1625.943844239901,419.7200470814811,419.7200470814811,419.7200470814811,1206.2237971584198,1206.2237971584198,1206.2237971584198,0.0,0.0,0.0,3114.062035420673
2014-11-08,1488.235609703628,-47.1254215287406,5572.050625868911,1488.235609703628,1488.235609703628,1280.9390757580672,1280.9390757580672,1280.9390757580672,21.484394081436992,21.484394081436992,21.484394081436992,1259.4546816766301,1259.4546816766301,1259.4546816766301,0.0,0.0,0.0,2769.174685461695
2014-11-09,1488.3530282264835,347.8803395603147,5786.736089897675,1488.3530282264835,1488.3530282264835,1508.4791899881081,1508.4791899881081,1508.4791899881081,203.64848850250988,203.64848850250988,203.64848850250988,1304.8307014855982,1304.8307014855982,1304.8307014855982,0.0,0.0,0.0,2996.8322182145916
2014-11-10,1488.470446749339,680.4406905371065,6022.564724442998,1488.470446749339,1488.470446749339,1753.72102383207,1753.72102383207,1753.72102383207,411.6108669632193,411.6108669632193,411.6108669632193,1342.1101568688507,1342.1101568688507,1342.1101568688507,0.0,0.0,0.0,3242.191470581409
2014-11-11,1488.5878652721947,-110.33079288641991,5229.960122662066,1488.5878652721947,1488.5878652721947,1199.1559514720159,1199.1559514720159,1199.1559514720159,-172.03416700324107,-172.03416700324107,-172.03416700324107,1371.190118475257,1371.190118475257,1371.190118475257,0.0,0.0,0.0,2687.7438167442106
2014-11-12,1488.7052837950503,-852.2605473527975,4744.872307917115,1488.7052837950503,1488.7052837950503,351.6422419421875,351.6422419421875,351.6422419421875,-1040.46566558327,-1040.46566558327,-1040.46566558327,1392.1079075254577,1392.1079075254577,1392.1079075254577,0.0,0.0,0.0,1840.347525737238
2014-11-14,1488.9401208407612,672.9637377079507,6289.11418228709,1488.9401208407612,1488.9401208407612,1830.017760229146,1830.017760229146,1830.017760229146,419.72004708199563,419.72004708199563,419.72004708199563,1410.29771314715,1410.29771314715,1410.29771314715,0.0,0.0,0.0,3318.957881069907
2014-11-15,1489.057539363617,185.56212610650013,5619.076954848831,1489.057539363617,1489.057539363617,1429.8058032110255,1429.8058032110255,1429.8058032110255,21.484394082033685,21.484394082033685,21.484394082033685,1408.3214091289917,1408.3214091289917,1408.3214091289917,0.0,0.0,0.0,2918.8633425746425
2014-11-16,1489.1749578864724,366.91351385091957,5873.10175681124,1489.1749578864724,1489.1749578864724,1603.3188563561816,1603.3188563561816,1603.3188563561816,203.64848850320715,203.64848850320715,203.64848850320715,1399.6703678529746,1399.6703678529746,1399.6703678529746,0.0,0.0,0.0,3092.493814242654
